scarcity_score,salary_premium_pct,repost_rate_pct,demand_count,median_days_open,log_median_days_open
21.8,-30.2,13.6,133,0.0,0.0
37.4,-8.9,13.0,1814,0.0,0.0
38.2,16.5,5.7,181,0.0,0.0
27.1,-20.1,12.3,1397,0.0,0.0
24.6,-22.8,10.7,181,0.0,0.0
25.5,-30.1,20.0,60,0.0,0.0
77.6,88.3,9.6,99,2.0,1.0986122886681098
37.1,-5.2,12.1,1670,0.0,0.0
56.3,9.0,0.0,22,25.0,3.258096538021482
27.5,19.0,0.0,50,0.0,0.0
21.7,-14.2,0.9,95,0.0,0.0
33.8,-14.2,16.0,719,0.0,0.0
21.0,9.0,0.0,50,0.0,0.0
80.2,10.9,13.8,49,30.0,3.4339872044851463
24.4,-29.0,0.0,53,1.0,0.6931471805599453
28.0,-14.2,9.0,552,0.0,0.0
31.3,-18.5,14.5,511,0.0,0.0
51.0,38.9,0.0,49,1.0,0.6931471805599453
47.3,-14.2,7.6,218,1.0,0.6931471805599453
25.1,-30.2,24.1,96,0.0,0.0
69.6,58.5,1.8,202,2.0,1.0986122886681098
53.3,-12.1,11.9,250,1.0,0.6931471805599453
57.0,-12.1,8.5,167,2.0,1.0986122886681098
54.6,-24.3,8.3,100,21.0,3.091042453358316
34.7,9.0,7.3,83,0.0,0.0
71.9,131.6,0.0,24,30.0,3.4339872044851463
25.9,-19.8,10.0,1194,0.0,0.0
34.5,131.6,0.0,15,0.0,0.0
27.4,-20.6,13.6,580,0.0,0.0
67.0,17.9,6.1,232,2.0,1.0986122886681098
40.3,22.1,5.2,284,0.0,0.0
43.0,9.0,18.6,37,0.0,0.0
31.2,-10.2,8.7,85,0.0,0.0
55.3,13.3,0.0,28,4.0,1.6094379124341003
53.1,3.4,6.1,110,1.0,0.6931471805599453
6.1,-23.6,0.0,15,0.0,0.0
50.7,-18.7,6.5,160,2.0,1.0986122886681098
17.1,-31.4,9.4,164,0.0,0.0
58.9,-41.7,33.3,49,25.0,3.258096538021482
52.2,-10.3,9.1,691,1.0,0.6931471805599453
77.7,13.3,16.7,107,7.0,2.0794415416798357
10.7,-18.5,0.0,31,0.0,0.0
71.7,88.3,11.5,114,1.0,0.6931471805599453
49.4,-18.5,0.0,35,37.0,3.6375861597263857
52.9,74.9,0.0,38,1.0,0.6931471805599453
54.5,-24.4,1.2,75,44.0,3.8066624897703196
49.8,35.6,15.8,43,0.0,0.0
32.7,80.2,0.0,34,0.0,0.0
57.8,-18.8,8.9,88,16.0,2.833213344056216
40.7,-23.2,6.9,311,1.0,0.6931471805599453
36.9,-0.3,10.5,414,0.0,0.0
56.9,6.0,9.1,60,1.0,0.6931471805599453
27.8,-20.7,13.9,1291,0.0,0.0
64.2,15.5,3.7,116,2.0,1.0986122886681098
37.6,22.0,1.5,40,0.0,0.0
77.2,38.4,6.5,519,37.0,3.6375861597263857
39.6,-1.1,10.7,2278,0.0,0.0
55.2,-33.0,8.6,210,47.0,3.871201010907891
75.8,53.3,7.8,23,29.0,3.4011973816621555
32.5,-23.4,11.3,1684,0.0,0.0
24.6,-10.3,2.6,24,0.0,0.0
39.0,-11.3,8.3,2959,1.0,0.6931471805599453
14.7,-40.5,5.9,56,0.0,0.0
37.6,-19.0,9.1,1210,1.0,0.6931471805599453
51.0,7.1,11.2,67,1.0,0.6931471805599453
62.9,13.8,7.0,63,22.0,3.1354942159291497
30.0,-28.7,12.1,1021,0.0,0.0
51.1,-24.3,10.3,1068,9.0,2.302585092994046
63.9,30.5,0.0,101,50.0,3.9318256327243257
40.6,-33.0,13.8,1518,2.0,1.0986122886681098
57.4,-39.0,16.0,17,31.0,3.4657359027997265
69.7,54.8,10.7,172,6.0,1.9459101490553132
62.4,53.3,0.3,70,22.0,3.1354942159291497
60.8,-0.2,1.3,41,45.0,3.828641396489095
64.8,3.1,0.8,536,61.0,4.127134385045092
44.5,-33.0,5.9,348,26.0,3.295836866004329
59.9,-33.0,8.6,200,71.0,4.276666119016055
56.9,84.1,0.0,30,18.0,2.9444389791664403
16.1,-40.9,6.7,103,0.0,0.0
40.8,-48.7,15.1,926,6.0,1.9459101490553132
66.8,16.1,3.2,203,36.0,3.6109179126442243
60.6,-19.9,6.2,288,58.0,4.07753744390572
56.5,-16.6,10.9,222,15.0,2.772588722239781
56.0,-6.3,1.7,567,30.0,3.4339872044851463
15.1,-33.8,5.4,99,0.0,0.0
47.9,69.1,1.1,158,1.0,0.6931471805599453
45.3,-17.1,1.4,169,22.0,3.1354942159291497
70.6,47.0,0.7,90,43.0,3.784189633918261
32.2,-25.6,3.6,63,2.0,1.0986122886681098
53.5,-38.3,4.3,81,75.0,4.330733340286331
64.9,-15.8,12.1,1145,29.0,3.4011973816621555
32.9,-33.0,11.0,1072,1.0,0.6931471805599453
66.8,16.1,4.7,452,31.0,3.4657359027997265
59.7,14.0,2.5,533,25.0,3.258096538021482
45.3,-19.6,6.6,428,8.0,2.1972245773362196
59.8,20.6,0.0,44,36.0,3.6109179126442243
61.8,-10.1,2.9,404,59.0,4.0943445622221
47.5,-8.3,12.3,3101,1.0,0.6931471805599453
28.9,-25.6,10.3,2009,0.0,0.0
31.2,-33.0,6.6,132,2.0,1.0986122886681098
57.7,8.7,9.4,510,6.0,1.9459101490553132
65.4,-8.4,8.6,735,36.0,3.6109179126442243
62.8,-17.6,10.2,1399,31.0,3.4657359027997265
18.2,-6.4,0.0,63,0.0,0.0
52.7,24.8,20.9,34,0.0,0.0
55.5,15.2,5.4,377,8.0,2.1972245773362196
36.6,16.0,5.4,2007,0.0,0.0
44.0,1.3,8.5,973,1.0,0.6931471805599453
36.3,16.1,5.0,105,0.0,0.0
53.7,-40.5,9.0,420,44.0,3.8066624897703196
69.0,15.2,13.5,378,16.0,2.833213344056216
35.1,-19.7,8.0,422,1.0,0.6931471805599453
55.3,48.8,16.8,73,0.0,0.0
39.5,-24.5,6.1,1644,6.0,1.9459101490553132
25.2,-47.9,19.3,182,0.0,0.0
60.2,7.9,9.5,813,8.0,2.1972245773362196
15.1,-29.7,0.0,35,1.0,0.6931471805599453
39.2,-14.2,5.0,274,2.0,1.0986122886681098
50.0,-6.8,9.6,3422,2.0,1.0986122886681098
63.3,84.1,1.0,70,18.0,2.9444389791664403
63.2,36.0,8.6,399,6.0,1.9459101490553132
34.3,-25.6,9.1,2539,1.0,0.6931471805599453
66.1,31.1,4.5,196,23.0,3.1780538303479458
45.1,-14.1,12.3,304,1.0,0.6931471805599453
63.4,20.5,5.1,552,22.0,3.1354942159291497
65.9,-16.9,8.7,575,50.0,3.9318256327243257
48.6,-41.0,3.8,372,61.0,4.127134385045092
50.4,2.6,2.1,39,16.0,2.833213344056216
26.5,-33.0,7.1,78,1.0,0.6931471805599453
15.6,-26.1,1.3,48,0.0,0.0
75.7,18.3,9.6,161,30.0,3.4339872044851463
70.8,17.8,1.3,739,61.0,4.127134385045092
40.0,-11.3,23.9,681,0.0,0.0
43.9,-8.6,10.2,1978,1.0,0.6931471805599453
64.0,2.3,10.1,2889,20.0,3.044522437723423
51.9,-44.6,15.0,84,25.0,3.258096538021482
52.4,31.7,7.9,197,1.0,0.6931471805599453
47.9,-16.9,3.7,356,22.0,3.1354942159291497
23.2,11.7,0.0,13,0.0,0.0
28.9,2.6,2.2,57,0.0,0.0
55.0,-1.4,6.8,558,16.0,2.833213344056216
39.9,-29.3,9.6,1832,2.0,1.0986122886681098
36.8,-21.8,3.0,310,6.0,1.9459101490553132
48.6,107.6,0.0,48,2.0,1.0986122886681098
72.1,56.5,2.9,417,61.0,4.127134385045092
29.9,5.1,11.0,134,1.0,0.6931471805599453
26.8,-21.9,55.9,23,1.0,0.6931471805599453
34.5,50.8,0.0,201,38.0,3.6635616461296463
35.7,-16.4,0.5,159,33.0,3.5263605246161616
35.3,32.8,0.0,36,49.0,3.912023005428146
27.2,44.6,1.7,41,0.0,0.0
48.5,54.1,6.6,342,8.0,2.1972245773362196
41.7,-3.5,0.0,49,89.0,4.499809670330265
18.8,54.1,0.0,45,1.0,0.6931471805599453
47.2,56.5,12.3,84,1.0,0.6931471805599453
75.4,60.7,0.9,567,47.0,3.871201010907891
44.4,12.3,4.4,138,22.0,3.1354942159291497
16.6,54.1,0.0,26,0.0,0.0
34.7,49.2,0.0,36,39.0,3.6888794541139363
69.7,58.4,6.6,321,33.0,3.5263605246161616
30.8,53.7,0.0,86,19.0,2.995732273553991
24.3,56.5,0.0,56,1.0,0.6931471805599453
58.1,52.2,3.3,25,41.0,3.7376696182833684
39.3,45.5,0.0,226,53.0,3.9889840465642745
71.4,56.5,3.0,269,57.0,4.060443010546419
48.8,47.1,4.0,1220,33.0,3.5263605246161616
67.7,66.8,0.0,40,66.0,4.204692619390966
43.7,4.7,7.4,282,33.0,3.5263605246161616
21.6,17.0,1.0,95,0.0,0.0
34.2,19.4,11.9,493,0.0,0.0
34.4,22.6,9.4,176,0.0,0.0
41.8,19.4,6.0,279,1.0,0.6931471805599453
50.4,50.4,0.0,21,70.0,4.2626798770413155
68.2,109.9,0.0,20,84.0,4.442651256490317
67.5,27.2,3.8,186,79.0,4.382026634673881
41.0,9.8,5.1,45,40.0,3.713572066704308
36.3,23.8,0.0,111,61.0,4.127134385045092
12.6,-61.3,0.0,49,8.0,2.1972245773362196
46.4,23.8,5.1,241,40.0,3.713572066704308
20.2,-2.6,0.0,56,40.0,3.713572066704308
28.6,-0.2,11.4,304,0.0,0.0
51.1,109.9,0.0,61,46.0,3.8501476017100584
35.5,50.4,1.9,48,0.0,0.0
82.4,105.6,5.6,140,75.0,4.330733340286331
45.8,-38.1,5.8,52,61.0,4.127134385045092
28.7,29.8,1.0,114,0.0,0.0
60.4,133.8,1.8,47,12.0,2.5649493574615367
53.1,12.2,7.4,34,61.0,4.127134385045092
58.9,50.4,2.3,59,61.0,4.127134385045092
43.3,42.3,1.5,96,1.0,0.6931471805599453
67.4,64.6,1.4,246,68.0,4.23410650459726
67.6,98.3,0.0,47,89.0,4.499809670330265
20.9,-40.5,5.2,301,0.0,0.0
61.0,133.8,1.6,28,40.0,3.713572066704308
56.8,35.2,0.0,59,89.0,4.499809670330265
59.7,-52.4,16.1,42,79.0,4.382026634673881
62.4,52.2,3.7,215,51.0,3.9512437185814275
62.0,133.8,0.0,10,70.0,4.2626798770413155
27.5,-26.3,12.8,127,0.0,0.0
29.4,23.8,2.9,34,0.0,0.0
37.8,-40.5,0.8,268,1.0,0.6931471805599453
57.5,48.7,31.7,149,0.0,0.0
20.5,-36.5,5.9,49,0.0,0.0
31.5,-26.6,21.2,408,0.0,0.0
25.0,-42.3,24.3,371,0.0,0.0
30.4,26.0,0.0,11,0.0,0.0
42.0,0.2,6.5,74,0.0,0.0
33.4,-26.6,26.0,129,0.0,0.0
35.6,-26.6,40.4,29,0.0,0.0
56.0,-26.6,6.8,152,3.0,1.3862943611198906
40.1,-8.8,12.2,251,0.0,0.0
34.9,-26.6,37.7,127,0.0,0.0
48.6,-55.9,27.1,42,1.0,0.6931471805599453
57.4,31.9,0.0,75,1.0,0.6931471805599453
30.2,-24.6,4.7,58,0.0,0.0
66.3,-2.1,2.7,299,8.0,2.1972245773362196
21.6,-50.1,18.5,245,0.0,0.0
35.8,-12.0,7.4,60,0.0,0.0
76.6,34.5,16.9,24,1.0,0.6931471805599453
50.5,-27.8,7.3,106,1.0,0.6931471805599453
67.1,-17.6,2.8,98,44.0,3.8066624897703196
27.5,-19.8,1.7,37,0.0,0.0
34.6,-26.6,36.5,152,0.0,0.0
59.2,-10.7,4.6,146,1.0,0.6931471805599453
38.5,-9.7,7.8,1534,0.0,0.0
42.3,-0.4,10.2,2613,0.0,0.0
31.1,-26.6,20.7,102,0.0,0.0
37.1,0.1,3.6,23,0.0,0.0
19.2,-36.3,4.3,158,0.0,0.0
41.8,19.5,4.4,82,0.0,0.0
35.1,-56.6,0.0,25,30.0,3.4339872044851463
26.7,-26.6,7.5,45,0.0,0.0
74.5,-7.4,7.4,87,40.0,3.713572066704308
26.1,-33.9,15.4,1030,0.0,0.0
27.5,-32.5,15.7,406,0.0,0.0
34.0,-25.4,12.3,336,0.0,0.0
26.4,0.1,0.0,65,0.0,0.0
25.0,-48.6,25.7,12,0.0,0.0
14.0,-39.2,1.8,50,0.0,0.0
31.3,-37.6,51.0,93,0.0,0.0
69.6,38.4,0.0,14,40.0,3.713572066704308
72.4,-5.6,5.5,116,9.0,2.302585092994046
21.0,-26.6,3.0,170,0.0,0.0
71.7,12.3,3.7,357,8.0,2.1972245773362196
61.4,-33.4,23.8,185,8.0,2.1972245773362196
44.0,-6.9,20.5,85,0.0,0.0
26.6,-38.4,22.4,317,0.0,0.0
37.7,-52.6,3.6,32,1.0,0.6931471805599453
38.6,26.0,0.9,88,0.0,0.0
59.7,-10.0,0.0,48,52.0,3.970291913552122
69.2,45.2,3.6,461,2.0,1.0986122886681098
31.8,-9.0,9.8,296,0.0,0.0
31.8,-23.2,23.5,27,0.0,0.0
59.0,-11.0,5.8,315,8.0,2.1972245773362196
50.1,-11.2,0.0,13,58.0,4.07753744390572
38.3,3.1,11.4,835,0.0,0.0
25.4,-10.4,4.0,30,0.0,0.0
38.6,-1.5,17.0,602,0.0,0.0
59.0,-11.2,2.7,18,43.0,3.784189633918261
27.8,4.0,1.5,211,0.0,0.0
48.7,-11.6,3.6,13,1.0,0.6931471805599453
34.3,118.7,0.0,24,0.0,0.0
37.1,0.1,13.1,263,0.0,0.0
70.4,89.6,2.1,33,2.0,1.0986122886681098
34.5,-8.6,11.6,600,0.0,0.0
37.7,10.9,8.9,150,0.0,0.0
25.9,-15.6,8.6,135,0.0,0.0
39.3,11.4,9.3,698,0.0,0.0
64.3,5.4,10.1,393,1.0,0.6931471805599453
31.7,-13.6,12.9,78,0.0,0.0
22.4,-26.7,9.4,92,0.0,0.0
41.9,-7.8,0.0,43,1.0,0.6931471805599453
41.1,9.0,11.9,637,0.0,0.0
13.8,-48.6,5.6,316,0.0,0.0
10.8,-31.5,1.2,55,0.0,0.0
30.1,-26.3,27.9,23,0.0,0.0
55.0,-30.0,7.5,76,40.0,3.713572066704308
38.5,0.1,16.6,359,0.0,0.0
67.9,0.1,16.4,345,2.0,1.0986122886681098
49.8,-28.4,6.5,49,5.0,1.791759469228055
25.7,29.3,0.0,13,0.0,0.0
42.4,28.5,9.5,247,0.0,0.0
39.8,61.0,2.3,25,0.0,0.0
44.4,-23.2,2.4,49,1.0,0.6931471805599453
61.1,0.1,5.5,135,8.0,2.1972245773362196
67.1,41.0,3.0,107,2.0,1.0986122886681098
53.6,47.0,31.7,27,0.0,0.0
30.2,60.1,0.0,11,0.0,0.0
61.4,-11.2,19.1,41,1.0,0.6931471805599453
40.9,41.0,6.7,430,0.0,0.0
64.9,10.9,0.7,202,26.0,3.295836866004329
44.7,28.0,11.7,1145,0.0,0.0
26.8,-25.6,12.0,41,0.0,0.0
8.9,-22.0,0.0,45,0.0,0.0
47.2,43.1,11.0,117,0.0,0.0
46.9,-30.2,3.6,45,8.0,2.1972245773362196
12.8,-31.5,2.5,69,0.0,0.0
15.1,-25.5,1.5,110,0.0,0.0
21.3,-23.6,6.6,95,0.0,0.0
29.1,-21.0,11.7,591,0.0,0.0
56.8,-42.1,10.3,27,47.0,3.871201010907891
26.2,2.6,1.0,75,0.0,0.0
35.1,0.1,11.3,1836,0.0,0.0
54.1,-56.8,7.3,99,61.0,4.127134385045092
74.5,31.7,13.3,89,1.0,0.6931471805599453
35.0,42.2,0.4,146,0.0,0.0
47.3,29.3,13.8,16,0.0,0.0
66.7,89.6,0.0,22,21.0,3.091042453358316
34.3,118.7,0.0,40,0.0,0.0
30.5,-23.3,16.7,25,0.0,0.0
27.9,-19.9,10.7,138,0.0,0.0
60.7,-25.5,7.8,101,59.0,4.0943445622221
71.4,17.3,4.5,48,30.0,3.4339872044851463
39.2,10.6,10.6,625,0.0,0.0
26.0,-9.4,4.1,509,0.0,0.0
48.9,24.6,29.0,24,0.0,0.0
29.7,-11.2,10.7,2212,0.0,0.0
34.8,7.9,6.8,920,0.0,0.0
38.9,18.6,8.2,648,0.0,0.0
63.5,77.6,0.0,10,8.0,2.1972245773362196
42.3,95.8,2.4,16,0.0,0.0
23.6,-13.7,6.0,382,0.0,0.0
53.3,-56.8,8.0,93,56.0,4.04305126783455
27.9,-11.2,9.1,128,0.0,0.0
76.1,29.0,7.0,45,7.0,2.0794415416798357
30.7,-27.0,11.2,279,0.0,0.0
51.4,17.6,42.5,31,0.0,0.0
14.6,-40.6,5.1,214,0.0,0.0
42.7,-43.2,2.0,208,2.0,1.0986122886681098
32.7,-18.9,10.1,1774,0.0,0.0
19.0,-31.9,3.6,230,0.0,0.0
34.1,-26.3,13.5,1387,0.0,0.0
16.9,-40.6,7.1,178,0.0,0.0
38.8,-4.8,15.9,130,0.0,0.0
87.6,123.4,24.6,83,2.0,1.0986122886681098
34.9,-12.3,10.5,1547,0.0,0.0
60.5,5.0,0.0,14,44.0,3.8066624897703196
36.7,-18.2,16.0,14,0.0,0.0
30.2,0.4,0.5,125,0.0,0.0
54.9,-35.1,1.1,80,89.0,4.499809670330265
21.3,-31.9,6.9,580,0.0,0.0
0.5,-57.4,0.0,68,0.0,0.0
69.0,42.0,0.0,20,89.0,4.499809670330265
32.1,83.5,0.0,26,0.0,0.0
33.4,-26.7,13.7,573,0.0,0.0
23.7,-39.2,12.4,583,0.0,0.0
44.3,31.3,7.7,49,0.0,0.0
18.0,-33.1,3.6,169,0.0,0.0
20.2,-31.9,6.2,202,0.0,0.0
17.8,-31.9,1.8,201,0.0,0.0
34.5,-0.9,7.2,269,0.0,0.0
34.5,-2.2,7.8,157,0.0,0.0
16.6,-35.3,3.6,70,0.0,0.0
16.6,-38.4,6.3,103,0.0,0.0
31.6,71.6,0.0,12,0.0,0.0
25.0,-31.1,7.4,1214,0.0,0.0
30.7,-26.6,9.7,539,0.0,0.0
76.5,16.2,8.2,144,7.0,2.0794415416798357
36.3,-1.5,9.6,228,0.0,0.0
32.9,-27.8,18.9,38,0.0,0.0
47.6,179.0,6.6,30,0.0,0.0
29.3,32.4,0.0,21,0.0,0.0
80.5,7.1,25.8,18,7.0,2.0794415416798357
64.7,-2.2,7.3,80,2.0,1.0986122886681098
6.7,-33.1,0.0,113,0.0,0.0
16.5,-35.1,2.3,148,0.0,0.0
43.6,-43.2,6.7,56,1.0,0.6931471805599453
28.7,-27.0,9.6,743,0.0,0.0
45.6,32.1,9.5,89,0.0,0.0
55.5,-68.8,11.4,50,8.0,2.1972245773362196
61.9,-41.6,28.0,94,30.0,3.4339872044851463
51.4,2.2,0.0,61,1.0,0.6931471805599453
38.1,9.8,6.9,26,0.0,0.0
68.0,47.0,0.0,19,34.0,3.5553480614894135
24.1,-36.9,11.9,34,0.0,0.0
23.5,7.1,0.0,40,0.0,0.0
20.0,-36.9,7.5,236,0.0,0.0
39.0,0.2,10.6,327,0.0,0.0
38.9,-10.5,16.5,54,0.0,0.0
28.6,-27.8,9.9,1465,0.0,0.0
46.1,17.6,11.9,113,0.0,0.0
42.3,1.2,15.7,28,0.0,0.0
71.6,39.2,1.9,368,37.0,3.6375861597263857
38.8,-11.5,10.8,1334,0.0,0.0
52.2,-36.5,4.2,148,18.0,2.9444389791664403
62.6,45.4,0.0,28,22.0,3.1354942159291497
35.5,-25.3,10.3,674,0.0,0.0
39.3,-27.6,21.7,62,0.0,0.0
32.6,-36.5,0.0,35,2.0,1.0986122886681098
33.2,-33.0,11.1,2559,0.0,0.0
47.8,10.1,20.7,92,0.0,0.0
40.4,-43.5,15.1,1000,1.0,0.6931471805599453
42.0,-44.1,21.3,112,1.0,0.6931471805599453
67.3,45.4,0.0,92,43.0,3.784189633918261
23.2,-45.3,11.1,933,0.0,0.0
38.6,-40.4,8.0,941,1.0,0.6931471805599453
61.7,-8.1,1.4,52,42.0,3.7612001156935624
30.7,-40.0,15.6,1543,0.0,0.0
68.5,28.8,5.1,158,15.0,2.772588722239781
70.8,45.4,3.8,73,16.0,2.833213344056216
66.5,23.5,0.0,45,72.0,4.290459441148391
62.8,-10.6,0.2,359,61.0,4.127134385045092
65.9,21.6,4.0,230,15.0,2.772588722239781
74.2,-5.3,6.4,134,75.0,4.330733340286331
29.2,30.6,0.0,43,0.0,0.0
17.2,-36.5,1.7,141,0.0,0.0
38.0,-50.6,15.1,1121,1.0,0.6931471805599453
55.3,8.0,8.8,214,1.0,0.6931471805599453
71.4,-18.8,9.2,206,42.0,3.7612001156935624
64.4,-24.8,15.9,164,5.0,1.791759469228055
58.5,-14.1,1.8,397,33.0,3.5263605246161616
31.6,-28.7,8.6,234,0.0,0.0
27.0,-50.6,4.6,81,1.0,0.6931471805599453
50.0,43.5,0.6,78,1.0,0.6931471805599453
64.7,9.5,1.4,54,40.0,3.713572066704308
52.7,-28.7,29.6,115,1.0,0.6931471805599453
52.4,-41.8,2.3,69,54.0,4.007333185232471
54.3,-42.1,15.7,1065,6.0,1.9459101490553132
41.2,-10.7,13.2,1472,0.0,0.0
50.3,-24.2,2.7,386,6.0,1.9459101490553132
54.0,17.4,0.6,413,2.0,1.0986122886681098
49.1,7.7,5.3,261,1.0,0.6931471805599453
41.7,21.8,6.2,47,0.0,0.0
71.1,16.6,3.6,215,43.0,3.784189633918261
37.3,-17.3,10.2,2733,0.0,0.0
25.9,-39.4,8.4,1816,0.0,0.0
48.4,-36.5,7.4,147,2.0,1.0986122886681098
57.0,1.3,5.4,425,2.0,1.0986122886681098
70.6,-5.5,8.3,739,27.0,3.332204510175204
53.0,-39.4,8.8,1197,8.0,2.1972245773362196
9.9,-36.7,0.0,39,0.0,0.0
50.7,-27.6,6.0,335,2.0,1.0986122886681098
40.0,26.3,5.2,1844,0.0,0.0
37.9,11.8,6.0,760,0.0,0.0
15.7,-38.2,1.2,138,0.0,0.0
48.1,-43.5,4.1,255,33.0,3.5263605246161616
36.0,-52.4,13.1,435,1.0,0.6931471805599453
31.3,-43.3,5.3,420,1.0,0.6931471805599453
41.3,17.5,7.0,24,0.0,0.0
42.6,-29.9,7.2,952,1.0,0.6931471805599453
25.1,-50.6,17.8,263,0.0,0.0
24.6,-39.4,7.7,958,0.0,0.0
35.1,-4.6,0.0,21,1.0,0.6931471805599453
54.6,14.4,2.0,99,2.0,1.0986122886681098
39.8,-20.8,3.2,274,1.0,0.6931471805599453
36.1,-23.5,10.1,3090,0.0,0.0
52.5,74.7,9.0,54,0.0,0.0
68.3,37.1,4.0,530,15.0,2.772588722239781
29.6,-34.1,8.3,2160,0.0,0.0
21.7,-42.1,7.6,205,0.0,0.0
73.3,-36.5,20.0,25,75.0,4.330733340286331
24.0,-44.2,11.8,444,0.0,0.0
66.2,0.8,5.8,343,22.0,3.1354942159291497
57.6,-43.5,11.9,478,23.0,3.1780538303479458
36.2,-51.0,2.0,259,13.0,2.6390573296152584
40.0,14.4,7.3,52,0.0,0.0
13.1,-42.4,2.2,49,0.0,0.0
75.8,45.4,5.8,136,22.0,3.1354942159291497
50.3,-42.0,1.2,298,59.0,4.0943445622221
37.9,-27.7,16.9,627,0.0,0.0
24.2,-39.4,7.5,1909,0.0,0.0
63.3,-1.5,7.3,1726,8.0,2.1972245773362196
56.5,21.4,0.0,80,16.0,2.833213344056216
66.5,46.1,10.0,205,1.0,0.6931471805599453
59.7,-12.6,5.2,376,16.0,2.833213344056216
53.2,74.7,9.4,41,0.0,0.0
48.8,-30.0,12.8,590,1.0,0.6931471805599453
38.4,-42.1,9.1,1926,1.0,0.6931471805599453
40.3,-47.5,4.3,293,8.0,2.1972245773362196
49.2,96.9,0.0,20,1.0,0.6931471805599453
65.8,55.3,4.6,323,39.0,3.6888794541139363
23.7,-4.5,3.2,137,0.0,0.0
25.5,-22.5,20.0,18,0.0,0.0
27.2,50.3,0.0,91,9.0,2.302585092994046
41.9,63.3,0.0,25,2.0,1.0986122886681098
51.8,58.4,11.4,26,0.0,0.0
48.4,52.9,1.1,266,23.0,3.1780538303479458
62.6,-4.3,9.1,36,75.0,4.330733340286331
21.2,12.7,0.0,14,33.0,3.5263605246161616
17.0,52.9,0.0,48,0.0,0.0
79.4,56.9,5.1,65,54.0,4.007333185232471
34.1,103.8,0.0,12,0.0,0.0
58.6,43.1,3.6,377,49.0,3.912023005428146
43.6,51.6,2.6,132,1.0,0.6931471805599453
17.0,52.9,0.0,22,0.0,0.0
33.6,46.0,0.0,23,35.0,3.58351893845611
38.7,27.6,1.1,320,33.0,3.5263605246161616
46.0,31.2,0.0,54,89.0,4.499809670330265
72.9,103.9,0.0,35,89.0,4.499809670330265
50.4,55.3,1.5,27,2.0,1.0986122886681098
33.7,51.0,3.0,18,0.0,0.0
60.1,59.2,0.0,37,54.0,4.007333185232471
75.4,72.9,1.6,188,46.0,3.8501476017100584
49.9,51.0,3.1,987,33.0,3.5263605246161616
24.8,-21.6,0.0,46,39.0,3.6888794541139363
49.9,30.6,2.1,209,43.0,3.784189633918261
46.9,66.8,9.1,42,0.0,0.0
36.0,-1.7,12.4,464,0.0,0.0
31.8,2.4,5.6,137,0.0,0.0
35.7,6.8,7.5,241,0.0,0.0
27.1,-43.2,13.8,15,0.0,0.0
55.0,-29.6,4.9,147,44.0,3.8066624897703196
19.2,-47.7,0.0,46,1.0,0.6931471805599453
58.9,-13.6,3.8,71,46.0,3.8501476017100584
18.0,11.1,0.0,27,0.0,0.0
38.0,6.8,12.0,161,0.0,0.0
50.3,43.6,0.0,50,44.0,3.8066624897703196
23.4,-40.9,6.8,357,0.0,0.0
49.8,66.4,0.0,39,38.0,3.6635616461296463
53.5,121.1,0.0,43,4.0,1.6094379124341003
55.1,96.4,0.0,19,38.0,3.6635616461296463
70.9,96.4,1.3,116,43.0,3.784189633918261
43.2,-33.0,6.2,42,1.0,0.6931471805599453
20.2,-31.8,1.1,105,0.0,0.0
26.5,71.8,0.0,33,0.0,0.0
68.8,25.0,1.4,41,61.0,4.127134385045092
36.7,48.9,1.3,107,0.0,0.0
71.3,47.7,2.8,226,53.0,3.9889840465642745
63.8,89.3,0.0,40,61.0,4.127134385045092
21.0,-35.5,3.8,297,0.0,0.0
44.4,81.8,4.5,25,0.0,0.0
57.7,25.1,0.0,54,71.0,4.276666119016055
37.6,-54.5,0.0,50,71.0,4.276666119016055
47.7,-42.1,12.2,178,8.0,2.1972245773362196
28.8,-29.6,7.6,121,0.0,0.0
38.7,2.7,12.5,67,0.0,0.0
