snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-07-15,data,C++,28,0.4,37.0,110.8,10.0,77.7
2026-07-15,data,CI/CD,207,2.8,0.0,1.5,32.8,41.6
2026-07-15,data,ClickHouse,14,0.2,,,64.3,100.0
2026-07-15,data,Dagster,26,0.4,3.0,82.8,0.0,56.4
2026-07-15,data,Data Modeling,970,13.2,0.0,-31.5,23.1,27.6
2026-07-15,data,Data Pipeline,270,3.7,0.0,3.9,19.0,36.2
2026-07-15,data,Data Visualization,222,3.0,11.0,-40.9,3.9,38.9
2026-07-15,data,Databricks,580,7.9,0.0,-28.9,25.2,30.3
2026-07-15,data,Datadog,20,0.3,35.0,,23.7,82.0
2026-07-15,data,dbt,390,5.3,0.0,-13.7,22.7,31.8
2026-07-15,data,Deep Learning,84,1.1,1.0,-9.5,16.1,51.9
2026-07-15,data,Docker,60,0.8,0.0,82.8,43.4,55.4
2026-07-15,data,DynamoDB,27,0.4,0.0,,15.8,22.5
2026-07-15,data,Elasticsearch,23,0.3,53.0,119.3,0.0,70.2
2026-07-15,data,ETL,1015,13.9,0.0,-8.6,26.0,37.5
2026-07-15,data,Excel,221,3.0,0.0,-0.9,13.6,30.4
2026-07-15,data,Figma,27,0.4,0.0,,3.1,7.8
2026-07-15,data,Fivetran,19,0.3,5.0,10.0,6.7,54.7
2026-07-15,data,Flask,10,0.1,,,0.0,0.0
2026-07-15,data,Flink,101,1.4,31.0,-37.4,6.7,45.7
2026-07-15,data,GCP,196,2.7,0.0,-14.2,28.8,34.9
2026-07-15,data,Git,138,1.9,1.0,-33.3,14.1,40.4
2026-07-15,data,Grafana,16,0.2,6.0,,30.0,77.2
2026-07-15,data,GraphQL,15,0.2,1.0,24.6,34.5,67.8
2026-07-15,data,Hugging Face,12,0.2,,,0.0,0.0
2026-07-15,data,Java,312,4.3,0.0,-42.7,15.8,15.6
2026-07-15,data,JavaScript,22,0.3,1.0,-1.3,23.8,57.7
2026-07-15,data,Jira,66,0.9,0.0,11.7,10.2,32.2
2026-07-15,data,Jupyter,16,0.2,0.0,24.1,12.9,35.4
2026-07-15,data,Kafka,252,3.4,6.0,-44.2,4.9,34.5
2026-07-15,data,Kotlin,10,0.1,31.0,119.3,0.0,66.5
2026-07-15,data,Kubernetes,168,2.3,5.0,-44.2,7.3,35.7
2026-07-15,data,LangChain,10,0.1,2.0,41.7,20.0,69.8
2026-07-15,data,Linux,82,1.1,54.0,32.0,16.5,79.1
2026-07-15,data,LLMs / GenAI,453,6.2,0.0,-28.9,15.9,24.7
2026-07-15,data,Looker,225,3.1,1.0,35.6,5.8,55.2
2026-07-15,data,Machine Learning,1235,16.9,0.0,19.0,12.6,34.6
2026-07-15,data,Metabase,10,0.1,8.0,,0.0,46.0
2026-07-15,data,Microsoft Fabric,35,0.5,,32.0,0.0,43.3
2026-07-15,data,MLflow,12,0.2,45.0,,0.0,55.0
2026-07-15,data,MongoDB,13,0.2,75.0,,16.3,86.2
2026-07-15,data,MySQL,27,0.4,0.0,-32.5,15.3,21.5
2026-07-15,data,NetSuite,19,0.3,,,0.0,0.0
2026-07-15,data,NLP,192,2.6,0.0,-13.7,28.6,35.2
2026-07-15,data,Node.js,66,0.9,9.0,28.2,1.3,59.5
2026-07-15,data,NumPy,40,0.5,0.0,-10.6,13.6,27.7
2026-07-15,data,Pandas,81,1.1,0.0,15.3,8.3,32.4
2026-07-15,data,PostgreSQL,54,0.7,0.0,119.3,11.8,45.5
2026-07-15,data,Power BI,716,9.8,0.0,-41.6,20.6,19.8
2026-07-15,data,Prometheus,10,0.1,54.0,,52.9,94.7
2026-07-15,data,Prototyping,56,0.8,54.0,69.1,0.0,66.5
2026-07-15,data,Python,1752,23.9,0.0,-13.7,20.1,30.7
2026-07-15,data,PyTorch,114,1.6,61.0,-34.0,33.8,68.1
2026-07-15,data,RAG,55,0.8,2.0,39.5,6.9,61.4
2026-07-15,data,React,20,0.3,0.0,76.8,25.0,51.3
2026-07-15,data,Redshift,117,1.6,0.0,-18.8,6.8,20.1
2026-07-15,data,Rust,17,0.2,40.0,,15.4,75.4
2026-07-15,data,SageMaker,77,1.1,11.0,-39.1,4.3,40.0
2026-07-15,data,Salesforce,42,0.6,,26.7,2.4,48.6
2026-07-15,data,Scala,211,2.9,0.0,-39.1,24.0,23.4
2026-07-15,data,scikit-learn,71,1.0,6.0,-15.7,6.3,48.0
2026-07-15,data,Segment,29,0.4,6.0,32.5,11.4,66.0
2026-07-15,data,SIEM,16,0.2,,,47.4,97.8
2026-07-15,data,Snowflake,722,9.9,0.0,10.7,14.3,34.2
2026-07-15,data,SOC 2,12,0.2,,,0.0,0.0
2026-07-15,data,Spark,653,8.9,1.0,-39.1,4.7,29.9
2026-07-15,data,SQL,2502,34.2,0.0,-22.9,21.8,28.6
2026-07-15,data,Stakeholder Mgmt,1260,17.2,0.0,-8.6,14.5,30.2
2026-07-15,data,Statistical Analysis,560,7.6,0.0,30.9,7.6,35.3
2026-07-15,data,Superset,53,0.7,44.0,,0.0,54.2
2026-07-15,data,System Design,39,0.5,5.0,110.8,4.5,65.2
2026-07-15,data,Tableau,378,5.2,1.0,14.7,16.0,57.5
2026-07-15,data,TensorFlow,92,1.3,61.0,-34.0,39.4,68.6
2026-07-15,data,Terraform,178,2.4,0.0,1.5,21.8,36.5
2026-07-15,data,Trino,17,0.2,,,5.9,31.5
2026-07-15,data,TypeScript,25,0.3,0.0,,8.7,16.0
2026-07-15,data,User Research,19,0.3,58.0,,0.0,59.1
2026-07-15,data,Workday,11,0.2,,,0.0,0.0
2026-07-15,devops,A/B Testing,91,2.5,16.0,54.8,1.7,71.4
2026-07-15,devops,Agile / Scrum,292,8.1,0.0,-15.6,19.2,39.3
2026-07-15,devops,AI Agents,59,1.6,,152.5,1.7,69.2
2026-07-15,devops,AI Coding Tools,11,0.3,,,0.0,0.0
2026-07-15,devops,Airflow,12,0.3,26.0,,0.0,53.8
2026-07-15,devops,Angular,49,1.4,0.0,,0.0,0.0
2026-07-15,devops,Ansible,146,4.1,0.0,-14.4,21.1,42.6
2026-07-15,devops,ArgoCD,61,1.7,1.0,42.4,10.4,70.4
2026-07-15,devops,AWS,1077,30.0,0.0,-5.7,18.1,40.1
2026-07-15,devops,AWS Security,113,3.2,1.0,-1.0,8.9,62.6
2026-07-15,devops,Azure,997,27.8,0.0,-17.8,15.7,32.3
2026-07-15,devops,Bash,112,3.1,0.0,-41.1,21.0,22.9
2026-07-15,devops,BigQuery,24,0.7,33.0,,0.0,58.2
2026-07-15,devops,C#,186,5.2,0.0,-20.2,36.3,36.2
2026-07-15,devops,C++,26,0.7,1.0,,1.5,51.2
2026-07-15,devops,CI/CD,1221,34.0,0.0,-15.3,18.8,39.3
2026-07-15,devops,ClickHouse,17,0.5,,,0.0,0.0
2026-07-15,devops,Databricks,86,2.4,16.0,-28.5,3.5,49.3
2026-07-15,devops,Datadog,75,2.1,0.0,6.7,5.3,37.3
2026-07-15,devops,dbt,45,1.3,,-32.7,16.3,38.3
2026-07-15,devops,Docker,468,13.1,0.0,-18.0,17.5,31.2
2026-07-15,devops,Elasticsearch,26,0.7,15.0,0.7,14.3,73.4
2026-07-15,devops,ETL,13,0.4,0.0,,5.4,15.6
2026-07-15,devops,Excel,96,2.7,0.0,-20.2,7.9,23.1
2026-07-15,devops,Figma,13,0.4,,,0.0,0.0
2026-07-15,devops,Fivetran,26,0.7,,,0.0,0.0
2026-07-15,devops,Flink,20,0.6,,,0.0,0.0
2026-07-15,devops,GCP,361,10.1,0.0,-24.2,11.7,22.0
2026-07-15,devops,Git,340,9.5,0.0,-17.8,20.5,35.9
2026-07-15,devops,Go,27,0.8,1.0,-55.3,6.6,37.7
2026-07-15,devops,Grafana,63,1.8,0.0,-24.2,21.8,30.3
2026-07-15,devops,Helm,41,1.1,0.0,-22.2,29.3,34.7
2026-07-15,devops,Incident Response,128,3.6,2.0,-53.5,2.3,39.4
2026-07-15,devops,Java,152,4.2,0.0,4.2,12.8,40.9
2026-07-15,devops,JavaScript,37,1.0,0.0,-39.5,18.9,21.8
2026-07-15,devops,Jira,108,3.0,0.0,-32.9,38.2,30.2
2026-07-15,devops,Kafka,47,1.3,0.0,-18.0,16.3,30.4
2026-07-15,devops,Kotlin,18,0.5,54.0,127.3,0.0,72.0
2026-07-15,devops,Kubernetes,539,15.0,0.0,-17.8,17.8,33.8
2026-07-15,devops,Linear,11,0.3,,127.3,0.0,53.4
2026-07-15,devops,Linux,300,8.4,0.0,-15.8,22.2,41.1
2026-07-15,devops,LLMs / GenAI,86,2.4,9.0,127.3,13.0,78.0
2026-07-15,devops,Machine Learning,149,4.2,0.0,6.7,1.2,33.3
2026-07-15,devops,Microservices,52,1.5,1.0,-33.4,37.2,55.5
2026-07-15,devops,MLflow,17,0.5,33.0,,0.0,58.2
2026-07-15,devops,MongoDB,46,1.3,0.0,,11.0,20.1
2026-07-15,devops,NetSuite,13,0.4,,,0.0,0.0
2026-07-15,devops,Oracle,30,0.8,,,0.0,0.0
2026-07-15,devops,PostgreSQL,64,1.8,0.0,127.3,13.3,46.9
2026-07-15,devops,Prometheus,75,2.1,0.0,-24.2,20.8,28.8
2026-07-15,devops,Pulumi,19,0.5,13.0,,2.1,61.2
2026-07-15,devops,Python,433,12.1,0.0,-18.0,14.8,29.7
2026-07-15,devops,React,28,0.8,0.0,-36.9,13.6,18.2
2026-07-15,devops,Redshift,10,0.3,0.0,2.5,9.1,37.3
2026-07-15,devops,REST API,17,0.5,0.0,,7.0,16.7
2026-07-15,devops,Ruby,22,0.6,26.0,,2.0,65.0
2026-07-15,devops,Rust,15,0.4,26.0,,2.4,66.7
2026-07-15,devops,SageMaker,17,0.5,,2.5,23.5,80.2
2026-07-15,devops,Salesforce,20,0.6,,,5.0,37.7
2026-07-15,devops,SIEM,27,0.8,0.0,-25.8,27.1,30.7
2026-07-15,devops,Snowflake,44,1.2,0.0,17.5,13.8,45.4
2026-07-15,devops,SOC 2,22,0.6,50.0,,0.0,60.4
2026-07-15,devops,Spark,43,1.2,26.0,,2.9,67.2
2026-07-15,devops,Spring,10,0.3,0.0,-23.7,0.0,10.4
2026-07-15,devops,SQL,183,5.1,0.0,12.8,18.3,47.9
2026-07-15,devops,Stakeholder Mgmt,202,5.6,0.0,-4.7,9.8,34.7
2026-07-15,devops,Statistical Analysis,13,0.4,,,0.0,0.0
2026-07-15,devops,System Design,122,3.4,0.0,-33.4,29.6,27.6
2026-07-15,devops,Terraform,859,24.0,0.0,-17.8,20.9,36.7
2026-07-15,devops,TypeScript,38,1.1,0.0,-3.9,11.5,36.5
2026-07-15,engineering,A/B Testing,356,3.3,22.0,47.7,3.9,67.8
2026-07-15,engineering,Agile / Scrum,1473,13.5,0.0,0.4,12.3,40.6
2026-07-15,engineering,AI Agents,722,6.6,,44.2,3.2,63.1
2026-07-15,engineering,AI Coding Tools,145,1.3,,7.2,3.4,48.8
2026-07-15,engineering,Airflow,165,1.5,22.0,-41.6,14.2,56.2
2026-07-15,engineering,Amplitude,30,0.3,29.0,41.5,1.1,65.3
2026-07-15,engineering,Angular,1147,10.5,0.0,-29.3,9.7,29.2
2026-07-15,engineering,Ansible,75,0.7,19.0,-17.1,2.4,48.9
2026-07-15,engineering,Apache Iceberg,97,0.9,,,0.0,0.0
2026-07-15,engineering,ArgoCD,16,0.1,6.0,,3.0,40.5
2026-07-15,engineering,AWS,2633,24.2,2.0,7.6,8.2,54.0
2026-07-15,engineering,AWS Security,71,0.7,31.0,-12.8,8.3,66.6
2026-07-15,engineering,Azure,1078,9.9,1.0,-30.5,12.5,37.1
2026-07-15,engineering,Bash,47,0.4,1.0,-45.5,10.7,28.4
2026-07-15,engineering,BigQuery,71,0.7,46.0,25.8,5.3,74.7
2026-07-15,engineering,C#,780,7.2,0.0,-49.1,14.3,25.4
2026-07-15,engineering,C++,579,5.3,1.0,16.8,9.8,48.4
2026-07-15,engineering,Cassandra,48,0.4,48.0,64.3,3.9,80.5
2026-07-15,engineering,CI/CD,1264,11.6,1.0,-26.8,15.4,40.6
2026-07-15,engineering,ClickHouse,13,0.1,,,0.0,0.0
2026-07-15,engineering,Dagster,61,0.6,,-41.6,0.0,9.2
2026-07-15,engineering,Data Modeling,204,1.9,6.0,-57.1,6.6,34.0
2026-07-15,engineering,Data Observability,10,0.1,,63.5,0.0,55.9
2026-07-15,engineering,Data Pipeline,114,1.0,14.0,-0.8,5.0,55.1
2026-07-15,engineering,Data Visualization,17,0.2,44.0,88.7,0.0,69.9
2026-07-15,engineering,Databricks,417,3.8,61.0,46.3,1.1,74.3
2026-07-15,engineering,Datadog,265,2.4,25.0,54.6,4.3,74.4
2026-07-15,engineering,dbt,154,1.4,1.0,-38.2,10.4,32.0
2026-07-15,engineering,Deep Learning,35,0.3,18.0,97.5,9.6,79.9
2026-07-15,engineering,Django,54,0.5,0.0,-34.3,2.9,16.0
2026-07-15,engineering,Docker,793,7.3,1.0,-60.5,14.4,28.5
2026-07-15,engineering,DynamoDB,233,2.1,3.0,52.3,3.8,58.5
2026-07-15,engineering,Elasticsearch,280,2.6,28.0,-23.6,4.8,55.4
2026-07-15,engineering,ETL,243,2.2,6.0,-4.3,4.0,46.4
2026-07-15,engineering,Excel,379,3.5,6.0,-41.3,3.6,33.8
2026-07-15,engineering,FastAPI,117,1.1,0.0,-34.3,6.0,22.3
2026-07-15,engineering,Figma,166,1.5,3.0,,0.4,34.7
2026-07-15,engineering,Fine-tuning,72,0.7,6.0,26.9,2.8,52.5
2026-07-15,engineering,Firebase,10,0.1,,,0.0,0.0
2026-07-15,engineering,Fivetran,106,1.0,46.0,,5.7,74.9
2026-07-15,engineering,Flask,70,0.6,1.0,-45.5,2.4,14.5
2026-07-15,engineering,Flink,56,0.5,54.0,,9.1,85.0
2026-07-15,engineering,GCP,1081,9.9,11.0,-27.9,8.7,53.1
2026-07-15,engineering,Git,1213,11.2,1.0,1.4,14.4,47.6
2026-07-15,engineering,Go,347,3.2,15.0,-18.1,6.3,53.4
2026-07-15,engineering,Grafana,389,3.6,16.0,29.8,2.9,60.8
2026-07-15,engineering,GraphQL,573,5.3,2.0,16.0,6.7,54.4
2026-07-15,engineering,Helm,101,0.9,6.0,48.0,8.2,65.7
2026-07-15,engineering,Incident Response,254,2.3,23.0,51.5,6.5,76.2
2026-07-15,engineering,Java,2782,25.6,1.0,6.3,12.5,47.4
2026-07-15,engineering,JavaScript,1770,16.3,1.0,-24.8,12.7,39.4
2026-07-15,engineering,Jira,59,0.5,1.0,-38.2,3.7,20.8
2026-07-15,engineering,Kafka,367,3.4,6.0,41.5,10.5,66.8
2026-07-15,engineering,Kotlin,763,7.0,22.0,43.1,5.1,68.6
2026-07-15,engineering,Kubernetes,1171,10.8,37.0,20.2,5.8,72.0
2026-07-15,engineering,LangChain,33,0.3,1.0,-43.4,1.6,15.5
2026-07-15,engineering,Linux,180,1.7,1.0,-5.9,18.5,46.7
2026-07-15,engineering,LLM APIs,42,0.4,,0.3,0.0,31.3
2026-07-15,engineering,LLMs / GenAI,2904,26.7,0.0,3.5,4.0,29.5
2026-07-15,engineering,Looker,12,0.1,1.0,,0.0,7.9
2026-07-15,engineering,Machine Learning,808,7.4,1.0,10.9,7.5,43.6
2026-07-15,engineering,MCP,35,0.3,,-38.2,11.4,46.6
2026-07-15,engineering,Microservices,124,1.1,0.0,-33.3,11.1,30.3
2026-07-15,engineering,Mixpanel,12,0.1,1.0,,0.0,7.9
2026-07-15,engineering,MLflow,354,3.3,61.0,,0.0,60.2
2026-07-15,engineering,MongoDB,261,2.4,44.0,-43.2,5.8,53.4
2026-07-15,engineering,MySQL,370,3.4,1.0,25.7,10.3,50.9
2026-07-15,engineering,NetSuite,12,0.1,,,0.0,0.0
2026-07-15,engineering,Next.js,335,3.1,1.0,-31.5,15.2,38.5
2026-07-15,engineering,NLP,23,0.2,0.0,4.7,7.1,35.4
2026-07-15,engineering,Node.js,1473,13.5,6.0,-28.9,6.8,44.7
2026-07-15,engineering,PHP,106,1.0,1.0,-62.2,10.2,24.5
2026-07-15,engineering,PostgreSQL,749,6.9,6.0,17.9,6.2,57.0
2026-07-15,engineering,Power BI,11,0.1,0.0,-15.9,2.1,21.7
2026-07-15,engineering,Prefect,54,0.5,23.0,-41.6,0.0,36.2
2026-07-15,engineering,Prometheus,114,1.0,54.0,9.3,6.4,74.4
2026-07-15,engineering,Prompt Engineering,43,0.4,,43.1,0.0,47.9
2026-07-15,engineering,Prototyping,259,2.4,6.0,54.6,4.0,60.7
2026-07-15,engineering,Pulumi,11,0.1,0.0,,4.8,16.8
2026-07-15,engineering,Python,2525,23.2,1.0,-17.1,11.7,41.1
2026-07-15,engineering,PyTorch,58,0.5,22.0,-43.7,29.7,56.3
2026-07-15,engineering,RAG,211,1.9,18.0,30.9,8.2,70.5
2026-07-15,engineering,React,2146,19.7,1.0,-23.6,9.6,35.7
2026-07-15,engineering,Redis,191,1.8,6.0,-8.3,2.3,42.3
2026-07-15,engineering,Redshift,36,0.3,0.0,-38.2,18.6,31.1
2026-07-15,engineering,REST API,389,3.6,1.0,-12.3,13.2,44.4
2026-07-15,engineering,Ruby,357,3.3,30.0,54.6,5.3,77.2
2026-07-15,engineering,Rust,319,2.9,47.0,43.1,7.1,80.9
2026-07-15,engineering,SageMaker,22,0.2,22.0,,0.0,43.2
2026-07-15,engineering,Salesforce,68,0.6,,-49.2,1.5,12.6
2026-07-15,engineering,Scala,207,1.9,58.0,10.9,8.8,78.8
2026-07-15,engineering,scikit-learn,29,0.3,22.0,-43.7,73.5,56.8
2026-07-15,engineering,Segment,37,0.3,1.0,-38.2,2.1,17.9
2026-07-15,engineering,ServiceNow,19,0.2,,-12.8,0.0,27.0
2026-07-15,engineering,SIEM,36,0.3,1.0,-51.9,10.1,25.8
2026-07-15,engineering,Snowflake,117,1.1,41.0,-56.7,4.9,47.4
2026-07-15,engineering,SOC 2,14,0.1,,,0.0,0.0
2026-07-15,engineering,Spark,619,5.7,38.0,52.3,3.0,73.8
2026-07-15,engineering,Spring,482,4.4,0.0,-17.3,22.1,38.7
2026-07-15,engineering,SQL,1839,16.9,2.0,7.2,9.4,54.6
2026-07-15,engineering,Stakeholder Mgmt,1770,16.3,1.0,10.9,7.8,43.8
2026-07-15,engineering,Statistical Analysis,37,0.3,30.0,20.2,0.0,57.8
2026-07-15,engineering,Swift,174,1.6,2.0,-17.8,5.7,42.3
2026-07-15,engineering,System Design,402,3.7,6.0,23.6,9.7,63.0
2026-07-15,engineering,TensorFlow,48,0.4,14.0,-43.7,31.4,53.6
2026-07-15,engineering,Terraform,564,5.2,6.0,-17.1,9.2,51.1
2026-07-15,engineering,Trino,40,0.4,,7.2,0.0,35.0
2026-07-15,engineering,TypeScript,1771,16.3,2.0,-21.6,10.8,49.5
2026-07-15,engineering,User Research,68,0.6,64.0,,4.3,77.7
2026-07-15,engineering,Vector Databases,65,0.6,,86.8,0.0,57.1
2026-07-15,engineering,vLLM,10,0.1,,,0.0,0.0
2026-07-15,engineering,Vue,194,1.8,6.0,-51.9,4.1,30.5
2026-07-15,engineering,Workday,26,0.2,,,0.0,0.0
2026-07-15,product,A/B Testing,331,16.4,43.0,55.5,1.2,81.8
2026-07-15,product,Agile / Scrum,187,9.3,0.0,-49.5,16.8,23.5
2026-07-15,product,AI Agents,339,16.8,,50.5,0.3,76.7
2026-07-15,product,AI Coding Tools,113,5.6,,72.2,0.0,58.3
2026-07-15,product,Amplitude,16,0.8,15.0,46.6,0.0,28.6
2026-07-15,product,AWS,72,3.6,3.0,49.5,10.2,52.2
2026-07-15,product,Azure,61,3.0,0.0,,22.5,36.9
2026-07-15,product,CI/CD,12,0.6,1.0,,0.0,7.9
2026-07-15,product,Data Modeling,12,0.6,44.0,49.6,0.0,56.6
2026-07-15,product,Data Visualization,29,1.4,,,0.0,0.0
2026-07-15,product,Databricks,47,2.3,15.0,59.4,0.0,46.1
2026-07-15,product,Datadog,107,5.3,56.0,,0.0,58.4
2026-07-15,product,dbt,77,3.8,,-14.1,0.0,2.1
2026-07-15,product,Elasticsearch,45,2.2,46.0,,0.0,52.1
2026-07-15,product,ETL,28,1.4,0.0,35.5,11.4,33.0
2026-07-15,product,Excel,49,2.4,16.0,,7.2,59.9
2026-07-15,product,Figma,363,18.0,15.0,17.0,7.5,40.6
2026-07-15,product,Fine-tuning,57,2.8,23.0,,25.7,69.3
2026-07-15,product,Fivetran,74,3.7,46.0,-14.1,0.0,35.1
2026-07-15,product,GCP,54,2.7,40.0,,0.0,45.8
2026-07-15,product,Git,17,0.8,54.0,,0.0,56.8
2026-07-15,product,JavaScript,21,1.0,9.0,30.4,0.0,18.0
2026-07-15,product,Jira,48,2.4,0.0,49.6,0.8,40.3
2026-07-15,product,Kubernetes,21,1.0,9.0,45.1,0.0,23.0
2026-07-15,product,Linear,19,0.9,,15.0,0.0,8.3
2026-07-15,product,LLMs / GenAI,345,17.1,16.0,53.3,7.1,69.7
2026-07-15,product,Looker,14,0.7,15.0,49.6,0.0,36.1
2026-07-15,product,Machine Learning,125,6.2,30.0,5.2,3.9,48.8
2026-07-15,product,MCP,14,0.7,,,0.0,0.0
2026-07-15,product,Mixpanel,21,1.0,,46.6,0.0,27.1
2026-07-15,product,MLflow,24,1.2,46.0,,0.0,52.1
2026-07-15,product,MongoDB,30,1.5,61.0,,0.0,61.5
2026-07-15,product,NetSuite,10,0.5,,,0.0,0.0
2026-07-15,product,Node.js,73,3.6,32.0,35.9,0.0,40.2
2026-07-15,product,Prompt Engineering,32,1.6,,,0.0,0.0
2026-07-15,product,Prototyping,319,15.8,15.0,47.9,1.8,52.6
2026-07-15,product,Python,46,2.3,1.0,,1.3,35.6
2026-07-15,product,RAG,67,3.3,58.0,,40.4,98.4
2026-07-15,product,React,18,0.9,5.0,,0.0,12.6
2026-07-15,product,Ruby,20,1.0,24.0,,0.0,33.1
2026-07-15,product,Salesforce,33,1.6,,,0.0,0.0
2026-07-15,product,Segment,70,3.5,0.0,46.6,0.0,16.2
2026-07-15,product,SIEM,11,0.5,25.0,,0.0,34.7
2026-07-15,product,Snowflake,25,1.2,25.0,49.6,0.0,46.3
2026-07-15,product,Spark,62,3.1,40.0,,0.9,71.9
2026-07-15,product,SQL,280,13.9,31.0,49.6,1.5,67.9
2026-07-15,product,Stakeholder Mgmt,1318,65.2,22.0,23.3,3.1,47.0
2026-07-15,product,Statistical Analysis,13,0.6,31.0,,0.0,39.4
2026-07-15,product,System Design,26,1.3,9.0,35.5,0.0,19.2
2026-07-15,product,Tableau,18,0.9,,46.6,0.0,27.1
2026-07-15,product,User Research,304,15.0,33.0,45.1,2.7,62.0
2026-07-15,security,A/B Testing,22,1.1,,,0.0,0.0
2026-07-15,security,Agile / Scrum,38,1.9,0.0,-29.0,12.9,19.0
2026-07-15,security,AI Agents,65,3.2,,80.1,0.0,39.7
2026-07-15,security,AI Coding Tools,15,0.7,,,0.0,0.0
2026-07-15,security,AWS,739,36.6,0.0,1.5,16.9,27.2
2026-07-15,security,AWS Security,217,10.8,0.0,9.7,15.7,27.4
2026-07-15,security,Azure,419,20.8,0.0,41.2,21.4,41.2
2026-07-15,security,Bash,28,1.4,0.0,,20.2,36.7
2026-07-15,security,Burp Suite,10,0.5,,,7.1,45.5
2026-07-15,security,C++,25,1.2,54.0,,7.5,70.5
2026-07-15,security,CI/CD,140,6.9,0.0,102.6,13.4,45.9
2026-07-15,security,CISSP,58,2.9,0.0,70.7,12.5,38.3
2026-07-15,security,Databricks,65,3.2,67.0,68.7,0.0,57.7
2026-07-15,security,Datadog,25,1.2,50.0,,0.0,46.2
2026-07-15,security,Docker,49,2.4,0.0,,12.6,26.2
2026-07-15,security,Excel,109,5.4,0.0,,16.1,32.3
2026-07-15,security,GCP,296,14.7,0.0,102.6,7.2,38.5
2026-07-15,security,Git,138,6.8,41.0,35.7,0.6,50.0
2026-07-15,security,Incident Response,414,20.5,0.0,26.7,18.3,33.9
2026-07-15,security,Java,21,1.0,50.0,,7.0,62.8
2026-07-15,security,JavaScript,28,1.4,0.0,57.6,17.4,40.3
2026-07-15,security,Kubernetes,144,7.1,50.0,102.6,3.0,65.7
2026-07-15,security,Linux,91,4.5,0.0,-9.9,13.0,21.0
2026-07-15,security,LLMs / GenAI,169,8.4,0.0,,19.2,35.8
2026-07-15,security,Looker,50,2.5,,,0.0,0.0
2026-07-15,security,Machine Learning,77,3.8,26.0,84.3,30.3,74.6
2026-07-15,security,MCP,22,1.1,,,0.0,0.0
2026-07-15,security,MLflow,54,2.7,68.0,,0.0,59.8
2026-07-15,security,Node.js,15,0.7,46.0,,3.4,57.6
2026-07-15,security,OWASP,37,1.8,46.0,-5.3,6.2,42.2
2026-07-15,security,Penetration Testing,123,6.1,0.0,29.0,11.3,27.9
2026-07-15,security,Python,381,18.9,0.0,102.6,10.6,41.4
2026-07-15,security,Ruby,53,2.6,1.0,,10.2,52.6
2026-07-15,security,Rust,26,1.3,54.0,,0.0,51.3
2026-07-15,security,SIEM,600,29.7,0.0,25.6,13.2,28.5
2026-07-15,security,Snowflake,77,3.8,31.0,-45.8,0.0,25.6
2026-07-15,security,SOC 2,23,1.1,17.0,57.6,8.6,54.6
2026-07-15,security,Spark,122,6.0,67.0,33.2,0.0,50.7
2026-07-15,security,SQL,66,3.3,54.0,,0.0,51.3
2026-07-15,security,Stakeholder Mgmt,270,13.4,1.0,102.6,8.7,60.2
2026-07-15,security,System Design,52,2.6,,102.6,0.0,44.3
2026-07-15,security,Tableau,50,2.5,,,0.0,0.0
2026-07-15,security,Terraform,351,17.4,6.0,102.6,14.2,68.7
2026-07-15,security,TypeScript,25,1.2,75.0,,12.5,86.0
2026-07-15,security,Zero Trust,124,6.1,0.0,23.8,2.0,16.9
2026-07-17,ai,A/B Testing,209,6.8,2.0,26.4,7.3,71.9
2026-07-17,ai,Agile / Scrum,70,2.3,0.0,62.6,21.7,57.5
2026-07-17,ai,AI Agents,325,10.6,,-12.3,5.8,50.1
2026-07-17,ai,AI Coding Tools,20,0.7,,26.4,0.0,46.2
2026-07-17,ai,Airflow,64,2.1,52.0,26.4,6.2,79.2
2026-07-17,ai,Angular,10,0.3,1.0,,0.0,30.2
2026-07-17,ai,ArgoCD,13,0.4,1.0,,0.0,30.2
2026-07-17,ai,AWS,256,8.3,0.0,-20.0,10.3,29.7
2026-07-17,ai,Azure,216,7.0,0.0,-44.0,15.0,22.2
2026-07-17,ai,BigQuery,26,0.8,34.0,,2.2,66.9
2026-07-17,ai,C#,18,0.6,0.0,,4.0,16.4
2026-07-17,ai,C++,75,2.4,20.0,17.6,3.3,71.4
2026-07-17,ai,CI/CD,110,3.6,0.0,-28.0,20.2,32.7
2026-07-17,ai,Data Modeling,16,0.5,0.0,-20.0,40.4,38.2
2026-07-17,ai,Databricks,92,3.0,0.0,-37.2,6.6,19.3
2026-07-17,ai,Datadog,25,0.8,61.0,,0.0,61.5
2026-07-17,ai,Deep Learning,235,7.7,1.0,34.6,4.6,62.4
2026-07-17,ai,Docker,96,3.1,0.0,-30.8,23.1,32.1
2026-07-17,ai,Elasticsearch,26,0.8,,-28.0,0.0,16.5
2026-07-17,ai,ETL,30,1.0,,,0.0,0.0
2026-07-17,ai,Excel,66,2.1,1.0,29.5,0.5,55.9
2026-07-17,ai,FastAPI,43,1.4,0.0,-4.3,12.6,37.2
2026-07-17,ai,Fine-tuning,179,5.8,1.0,6.6,2.3,51.1
2026-07-17,ai,GCP,127,4.1,0.0,-45.3,15.5,21.9
2026-07-17,ai,Git,41,1.3,0.0,-28.0,11.8,28.3
2026-07-17,ai,Go,33,1.1,1.0,40.6,0.6,58.3
